client_id,cin,prenom,nom,genre,date_naissance,ville,region,telephone,email,situation_professionnelle,situation_familiale,niveau_education,revenu_mensuel,agence_id,date_inscription,statut_client
CLI003245,D376946,Amine,Tahiri,M,1969-04-23,Berrechid,Casablanca-Settat,+212667794991,amine.681@gmail.com,Commerçant,Veuf/Veuve,Sans diplôme,5438.2,AG005,2015-11-09,Inactif
CLI003246,P162126,Fatima,Zniber,F,1981-07-09,Settat,Casablanca-Settat,+212611711830,fatima.172@gmail.com,Fonctionnaire,Divorcé(e),Baccalauréat,13155.15,AG011,2012-07-09,Actif
CLI003247,F672511,Youssef,Benali,M,1977-11-03,Oujda,Oriental,+212687309094,youssef.355@gmail.com,Commerçant,Célibataire,Bac+3,5555.4,AG012,2012-02-04,Actif
CLI003248,T137929,Omar,El Ouazzani,M,1977-03-10,Béni Mellal,Béni Mellal-Khénifra,+212683734495,omar.275@gmail.com,Profession libérale,Marié(e),Bac+5,8792.49,AG004,2020-01-28,Actif
CLI003249,R271583,Rachid,El Filali,M,1964-04-08,Béni Mellal,Béni Mellal-Khénifra,+212666812324,rachid.668@gmail.com,Retraité,Divorcé(e),Bac+3,8689.59,AG004,2010-08-04,Actif
CLI003250,X528650,Tariq,Lahlou,M,1989-09-02,Salé,Rabat-Salé-Kénitra,+212660469046,tariq.266@gmail.com,Artisan,Divorcé(e),Bac+3,2000,AG006,2016-03-25,Actif
CLI003251,J359851,Driss,El Filali,M,1986-09-01,Tétouan,Tanger-Tétouan-Al Hoceïma,+212687893140,driss.579@gmail.com,Fonctionnaire,Divorcé(e),Bac+3,7946.2,AG001,2011-04-20,Inactif
CLI003252,E646273,Hicham,El Ouazzani,M,1965-09-30,Nador,Oriental,+212694375039,hicham.343@gmail.com,Auto-entrepreneur,Célibataire,Bac+2,6391.45,AG008,2010-03-09,Actif
CLI003253,V860219,Nabil,Moussaoui,M,1967-08-24,Kénitra,Rabat-Salé-Kénitra,+212664949523,nabil.346@gmail.com,Auto-entrepreneur,Célibataire,Bac+5,8230.8,AG004,2010-04-02,Inactif
CLI003254,Z734105,Samir,Bakkali,M,2002-07-22,Agadir,Souss-Massa,+212615731884,samir.871@gmail.com,Auto-entrepreneur,Divorcé(e),Baccalauréat,17452.96,AG001,2014-08-08,Blacklisté
CLI003255,Q403572,Leila,Benali,F,2003-07-24,Casablanca,Casablanca-Settat,+212624039638,leila.756@gmail.com,Artisan,Veuf/Veuve,Bac+3,9087.7,AG013,2015-01-18,Actif
CLI003256,A985625,Amine,Lahlou,M,1956-07-23,Fès,Fès-Meknès,+212623629768,amine.593@gmail.com,Artisan,Célibataire,Bac+5,5343.68,AG012,2017-05-14,Blacklisté
CLI003257,D424435,Hanane,Benjelloun,F,1979-11-19,El Jadida,Casablanca-Settat,+212678428857,hanane.466@gmail.com,Auto-entrepreneur,Veuf/Veuve,Bac+3,11135.15,AG007,2010-07-20,Actif
CLI003258,N619400,Leila,Zniber,F,1983-06-24,Fès,Fès-Meknès,+212691642407,leila.323@gmail.com,Profession libérale,Veuf/Veuve,Bac+5,3665.51,AG006,2018-05-11,Actif
CLI003259,H612782,Bilal,Bakkali,M,1969-09-20,Meknès,Fès-Meknès,+212615756641,bilal.196@gmail.com,Retraité,Célibataire,Bac+5,10025.85,AG002,2020-09-03,Actif
CLI003260,V344919,Samira,Berrada,F,1978-10-28,Fès,Fès-Meknès,+212635661527,samira.22@gmail.com,Artisan,Veuf/Veuve,Bac+5,18081.98,AG021,2011-05-31,Inactif
CLI003261,U763816,Amine,El Ghazi,M,1994-10-30,Berrechid,Casablanca-Settat,+212667908811,amine.35@gmail.com,Commerçant,Célibataire,Bac+5,9873.27,AG004,2018-08-18,Actif
CLI003262,N885753,Hassan,Benjelloun,M,1971-09-11,Tétouan,Tanger-Tétouan-Al Hoceïma,+212669248615,hassan.257@gmail.com,Retraité,Marié(e),Bac+3,3325.35,AG008,2015-05-02,Actif
CLI003263,L806703,Rachid,Lahlou,M,2002-02-23,Marrakech,Marrakech-Safi,+212626014825,rachid.825@gmail.com,Artisan,Marié(e),Bac+3,8556.0,AG004,2015-11-23,Actif
CLI003264,O314929,Sanaa,Skalli,F,1970-04-21,Béni Mellal,Béni Mellal-Khénifra,+212671909709,sanaa.552@gmail.com,Artisan,Marié(e),Doctorat,9479.22,AG012,2010-07-26,Actif
CLI003265,G167330,Samira,Cherkaoui,F,1992-06-17,El Jadida,Casablanca-Settat,+212623114809,samira.798@gmail.com,Artisan,Divorcé(e),Bac+5,2000,AG006,2016-11-06,Actif
CLI003266,U648072,Mehdi,Bensouda,M,1956-03-28,Casablanca,Casablanca-Settat,+212646042076,mehdi.229@gmail.com,Profession libérale,Marié(e),Sans diplôme,10792.22,AG004,2022-03-27,Actif
CLI003267,Q655236,Latifa,El Amrani,F,1964-05-02,Berrechid,Casablanca-Settat,+212645514329,latifa.919@gmail.com,Salarié secteur privé,Célibataire,Doctorat,5012.44,AG005,2019-01-28,Actif
CLI003268,C589987,Nadia,Chraibi,F,1970-04-18,Berrechid,Casablanca-Settat,+212645205688,nadia.710@gmail.com,Artisan,Célibataire,Bac+5,11043.56,AG015,2019-09-11,Actif
CLI003269,C299213,Sara,Benkirane,F,1978-07-01,Marrakech,Marrakech-Safi,+212627944432,sara.782@gmail.com,Fonctionnaire,Marié(e),Bac+5,8599.46,AG001,2022-08-26,Actif
CLI003270,I695262,Abdelkader,Alaoui,M,2002-01-25,Casablanca,Casablanca-Settat,+212697849807,abdelkader.83@gmail.com,Artisan,Divorcé(e),Bac+3,9669.9,AG014,2015-02-26,Actif
CLI003271,H863425,Mehdi,Lahlou,M,2005-04-26,Oujda,Oriental,+212697104002,mehdi.135@gmail.com,Retraité,Marié(e),Doctorat,6311.29,AG016,2019-02-18,Inactif
CLI003272,G791181,Driss,El Filali,M,1987-08-21,Marrakech,Marrakech-Safi,+212634884388,driss.374@gmail.com,Retraité,Marié(e),Sans diplôme,7392.23,AG006,2017-09-30,Actif
CLI003273,J176200,Latifa,El Ghazi,F,1991-08-12,Marrakech,Marrakech-Safi,+212673560263,latifa.778@gmail.com,Profession libérale,Veuf/Veuve,Bac+3,6265.42,AG001,2011-02-25,Actif
CLI003274,N824484,Hanane,Naciri,F,1997-05-09,Casablanca,Casablanca-Settat,+212643671926,hanane.544@gmail.com,Profession libérale,Célibataire,Sans diplôme,5559.31,AG011,2013-08-02,Actif
CLI003275,Q801707,Amine,Benjelloun,M,1992-06-13,Marrakech,Marrakech-Safi,+212669623480,amine.625@gmail.com,Retraité,Marié(e),Bac+5,5596.14,AG021,2020-10-13,Actif
CLI003276,U642001,Ahmed,Alaoui,M,1971-06-29,Tanger,Tanger-Tétouan-Al Hoceïma,+212646761551,ahmed.436@gmail.com,Profession libérale,Divorcé(e),Baccalauréat,7430.44,AG019,2020-01-19,Actif
CLI003277,B559980,Najat,Fassi,F,1968-05-02,Berrechid,Casablanca-Settat,+212694871146,najat.308@gmail.com,Auto-entrepreneur,Veuf/Veuve,Sans diplôme,14533.59,AG003,2015-06-14,Actif
CLI003278,R130784,Abdelkader,Tazi,M,1989-11-18,Rabat,Rabat-Salé-Kénitra,+212687309897,abdelkader.287@gmail.com,Artisan,Veuf/Veuve,Sans diplôme,5713.5,AG003,2021-03-06,Actif
CLI003279,F138952,Khalid,Moussaoui,M,1977-11-27,Casablanca,Casablanca-Settat,+212637051056,khalid.776@gmail.com,Artisan,Marié(e),Bac+2,2000,AG018,2016-08-12,Actif
CLI003280,R777946,Rajaa,Moussaoui,F,1974-03-16,Agadir,Souss-Massa,+212667140312,rajaa.720@gmail.com,Salarié secteur privé,Veuf/Veuve,Baccalauréat,12748.17,AG005,2020-01-24,Actif
CLI003281,K771740,Houda,Tazi,F,1992-04-27,Casablanca,Casablanca-Settat,+212642236255,houda.418@gmail.com,Profession libérale,Célibataire,Bac+3,3561.56,AG012,2014-03-23,Actif
CLI003282,I775719,Aisha,Benjelloun,F,2008-04-05,Nador,Oriental,+212665728340,aisha.415@gmail.com,Retraité,Marié(e),Doctorat,4270.5,AG008,2022-04-23,Actif
CLI003283,O605056,Houda,Tahiri,F,2000-07-02,Marrakech,Marrakech-Safi,+212676567593,houda.911@gmail.com,Profession libérale,Divorcé(e),Bac+5,5780.82,AG005,2016-02-10,Actif
CLI003284,C661746,Samira,Naciri,F,1975-12-20,Berrechid,Casablanca-Settat,+212678861681,samira.934@gmail.com,Retraité,Marié(e),Bac+3,10915.59,AG010,2019-04-15,Actif
CLI003285,A291276,Rachid,El Ouazzani,M,1958-05-14,Béni Mellal,Béni Mellal-Khénifra,+212662336574,rachid.509@gmail.com,Retraité,Célibataire,Baccalauréat,10150.45,AG004,2016-04-29,Blacklisté
CLI003286,R175103,Soufiane,Kettani,M,2007-09-23,Kénitra,Rabat-Salé-Kénitra,+212624552766,soufiane.741@gmail.com,Salarié secteur privé,Marié(e),Bac+3,10305.25,AG014,2022-06-16,Actif
CLI003287,X132452,Amine,Berrada,M,1955-03-25,Salé,Rabat-Salé-Kénitra,+212638705261,amine.503@gmail.com,Commerçant,Célibataire,Doctorat,10399.98,AG006,2014-12-31,Actif
CLI003288,D115917,Hicham,Senhaji,M,1983-08-09,Béni Mellal,Béni Mellal-Khénifra,+212665459262,hicham.796@gmail.com,Auto-entrepreneur,Célibataire,Bac+5,3885.12,AG019,2017-02-26,Actif
CLI003289,T418757,Mehdi,El Amrani,M,1973-07-27,Berrechid,Casablanca-Settat,+212632342954,mehdi.693@gmail.com,Artisan,Divorcé(e),Bac+5,6727.39,AG010,2014-08-20,Actif
CLI003290,L482612,Youssef,Benhaddou,M,1988-07-04,Béni Mellal,Béni Mellal-Khénifra,+212673723669,youssef.309@gmail.com,Profession libérale,Veuf/Veuve,Baccalauréat,5363.93,AG021,2020-01-21,Actif
CLI003291,K429825,Mohammed,Lahlou,M,1955-04-15,Khouribga,Béni Mellal-Khénifra,+212638209978,mohammed.536@gmail.com,Retraité,Divorcé(e),Sans diplôme,2000,AG002,2017-08-24,Actif
CLI003292,N943143,Mohammed,Naciri,M,1989-01-18,Nador,Oriental,+212618970926,mohammed.676@gmail.com,Commerçant,Marié(e),Sans diplôme,12994.23,AG015,2012-08-11,Actif
CLI003293,S195842,Hassan,Senhaji,M,1981-03-09,Salé,Rabat-Salé-Kénitra,+212621357741,hassan.301@gmail.com,Fonctionnaire,Marié(e),Doctorat,4814.2,AG013,2018-05-27,Inactif
CLI003294,I512298,Samira,Benali,F,1984-10-27,Settat,Casablanca-Settat,+212661607457,samira.570@gmail.com,Fonctionnaire,Divorcé(e),Baccalauréat,11122.22,AG014,2018-02-13,Actif
CLI003295,W717423,Abdelkader,Zniber,M,2004-01-13,Berrechid,Casablanca-Settat,+212688971775,abdelkader.410@gmail.com,Artisan,Célibataire,Bac+5,9326.86,AG004,2013-07-13,Actif
CLI003296,J770485,Siham,Benali,F,1980-11-16,Rabat,Rabat-Salé-Kénitra,+212635899062,siham.430@gmail.com,Fonctionnaire,Divorcé(e),Bac+5,4817.68,AG015,2012-06-03,Actif
CLI003297,T159268,Khalid,Fassi,M,1965-11-06,Béni Mellal,Béni Mellal-Khénifra,+212631228624,khalid.671@gmail.com,Retraité,Marié(e),Sans diplôme,13846.78,AG020,2022-08-24,Actif
CLI003298,C929507,Hanane,Chraibi,F,1961-04-17,Oujda,Oriental,+212646866651,hanane.871@gmail.com,Retraité,Divorcé(e),Bac+2,2498.1,AG015,2013-08-30,Actif
CLI003299,Y684073,Ahmed,Lahlou,M,1971-08-24,Khouribga,Béni Mellal-Khénifra,+212627598626,ahmed.962@gmail.com,Fonctionnaire,Célibataire,Bac+3,2327.14,AG021,2017-09-07,Actif
CLI003300,O831687,Naima,Tazi,F,2002-04-08,Settat,Casablanca-Settat,+212696885968,naima.698@gmail.com,Commerçant,Célibataire,Sans diplôme,12063.3,AG010,2014-06-11,Actif
CLI003301,Z708185,Latifa,Naciri,F,1998-05-10,Settat,Casablanca-Settat,+212696404090,latifa.207@gmail.com,Retraité,Marié(e),Doctorat,13459.8,AG005,2018-07-08,Actif
CLI003302,S542159,Latifa,Lahlou,F,1996-12-23,Oujda,Oriental,+212652091721,latifa.337@gmail.com,Auto-entrepreneur,Veuf/Veuve,Bac+5,7889.17,AG004,2011-10-14,Inactif
CLI003303,R839102,Soufiane,Bensouda,M,1985-01-03,Salé,Rabat-Salé-Kénitra,+212647289758,soufiane.924@gmail.com,Commerçant,Marié(e),Bac+5,3641.71,AG017,2015-12-03,Actif
CLI003304,V507532,Rajaa,Kettani,F,1965-11-11,Tétouan,Tanger-Tétouan-Al Hoceïma,+212675351199,rajaa.277@gmail.com,Auto-entrepreneur,Veuf/Veuve,Bac+5,2000,AG020,2015-04-14,Blacklisté
CLI003305,C411445,Karima,Alaoui,F,2001-08-05,Casablanca,Casablanca-Settat,+212682374339,karima.710@gmail.com,Fonctionnaire,Divorcé(e),Bac+5,5113.05,AG002,2020-09-28,Actif
CLI003306,I589123,Karima,Skalli,F,1980-04-01,Rabat,Rabat-Salé-Kénitra,+212634999081,karima.470@gmail.com,Salarié secteur privé,Veuf/Veuve,Baccalauréat,7668.11,AG012,2016-07-12,Actif
CLI003307,I582415,Zineb,Cherkaoui,F,2005-04-21,Khouribga,Béni Mellal-Khénifra,+212631892181,zineb.563@gmail.com,Artisan,Divorcé(e),Sans diplôme,12997.07,AG015,2019-03-29,Actif
CLI003308,M936603,Soufiane,Benali,M,1966-02-12,Meknès,Fès-Meknès,+212642109407,soufiane.460@gmail.com,Profession libérale,Marié(e),Bac+5,10115.75,AG001,2015-08-31,Actif
CLI003309,P603640,Siham,Benkirane,F,1956-09-01,Fès,Fès-Meknès,+212610056967,siham.913@gmail.com,Retraité,Veuf/Veuve,Bac+2,5774.67,AG001,2022-07-23,Actif
CLI003310,O978207,Soufiane,Bensouda,M,1983-12-01,Agadir,Souss-Massa,+212674175356,soufiane.709@gmail.com,Auto-entrepreneur,Divorcé(e),Doctorat,4847.42,AG013,2018-10-31,Inactif
CLI003311,X560997,Mehdi,El Ghazi,M,1961-01-06,Khouribga,Béni Mellal-Khénifra,+212680802516,mehdi.422@gmail.com,Salarié secteur privé,Veuf/Veuve,Baccalauréat,4646.88,AG008,2021-08-20,Actif
CLI003312,G249331,Sara,El Ghazi,F,1976-09-09,Fès,Fès-Meknès,+212665039280,sara.133@gmail.com,Commerçant,Veuf/Veuve,Bac+2,10332.92,AG001,2010-03-26,Actif
CLI003313,K335927,Rajaa,Kettani,F,1979-11-01,El Jadida,Casablanca-Settat,+212649855029,rajaa.276@gmail.com,Auto-entrepreneur,Marié(e),Bac+2,7011.04,AG019,2022-09-20,Actif
CLI003314,M278663,Meryem,El Amrani,F,1964-10-09,Tanger,Tanger-Tétouan-Al Hoceïma,+212682595012,meryem.668@gmail.com,Salarié secteur privé,Célibataire,Doctorat,8084.02,AG006,2020-06-06,Inactif
CLI003315,V717843,Hamid,Fassi,M,1969-09-02,Berrechid,Casablanca-Settat,+212612520519,hamid.364@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+2,8872.16,AG001,2021-12-12,Actif
CLI003316,T141344,Rajaa,El Amrani,F,1993-03-31,Berrechid,Casablanca-Settat,+212620687908,rajaa.616@gmail.com,Fonctionnaire,Marié(e),Baccalauréat,8050.21,AG003,2019-05-24,Actif
CLI003317,K768220,Zineb,Benkirane,F,1956-04-22,Salé,Rabat-Salé-Kénitra,+212653896468,zineb.527@gmail.com,Retraité,Divorcé(e),Doctorat,9596.95,AG005,2016-02-10,Actif
CLI003318,X982820,Aisha,El Filali,F,1998-02-04,Agadir,Souss-Massa,+212636487574,aisha.824@gmail.com,Fonctionnaire,Marié(e),Baccalauréat,6718.0,AG011,2020-01-27,Actif
CLI003319,O512864,Zineb,Kettani,F,1963-05-28,Casablanca,Casablanca-Settat,+212621270822,zineb.425@gmail.com,Auto-entrepreneur,Marié(e),Bac+5,7205.53,AG012,2022-05-15,Actif
CLI003320,C660605,Hanane,Berrada,F,1956-03-31,Marrakech,Marrakech-Safi,+212618455178,hanane.652@gmail.com,Retraité,Veuf/Veuve,Baccalauréat,15093.62,AG006,2014-10-18,Actif
CLI003321,L395114,Zineb,Zniber,F,1977-12-07,Oujda,Oriental,+212618529220,zineb.131@gmail.com,Auto-entrepreneur,Célibataire,Baccalauréat,2229.51,AG018,2019-08-08,Actif
CLI003322,J807648,Sanaa,El Amrani,F,1994-01-29,Agadir,Souss-Massa,+212620217473,sanaa.894@gmail.com,Profession libérale,Marié(e),Doctorat,14187.27,AG017,2015-11-03,Inactif
CLI003323,I965653,Karim,Fassi,M,1984-12-16,Oujda,Oriental,+212656016753,karim.645@gmail.com,Retraité,Veuf/Veuve,Baccalauréat,4074.33,AG018,2014-10-03,Actif
CLI003324,Y360109,Fatima,Senhaji,F,2000-11-10,Khouribga,Béni Mellal-Khénifra,+212648080986,fatima.993@gmail.com,Retraité,Veuf/Veuve,Bac+2,14216.0,AG003,2011-11-25,Actif
CLI003325,A492486,Khadija,Tahiri,F,1979-07-06,Settat,Casablanca-Settat,+212681897187,khadija.906@gmail.com,Fonctionnaire,Divorcé(e),Sans diplôme,2000,AG012,2011-12-24,Actif
CLI003326,E162344,Imane,Kettani,F,1986-07-09,Nador,Oriental,+212692788466,imane.24@gmail.com,Retraité,Veuf/Veuve,Sans diplôme,7877.47,AG004,2011-10-02,Actif
CLI003327,A343306,Najat,Alaoui,F,1974-08-09,Settat,Casablanca-Settat,+212652358308,najat.548@gmail.com,Commerçant,Veuf/Veuve,Bac+2,9651.1,AG008,2019-11-11,Blacklisté
CLI003328,W435981,Imane,Skalli,F,2004-01-29,Tanger,Tanger-Tétouan-Al Hoceïma,+212612263579,imane.63@gmail.com,Profession libérale,Marié(e),Doctorat,10447.16,AG007,2010-05-15,Actif
CLI003329,K817792,Khadija,Chraibi,F,2005-04-04,Khouribga,Béni Mellal-Khénifra,+212688091781,khadija.28@gmail.com,Auto-entrepreneur,Célibataire,Baccalauréat,8365.83,AG009,2021-02-19,Actif
CLI003330,A446895,Hassan,Naciri,M,1989-11-04,Agadir,Souss-Massa,+212658896215,hassan.788@gmail.com,Retraité,Divorcé(e),Doctorat,16237.26,AG012,2013-03-10,Inactif
CLI003331,L868852,Zineb,Benkirane,F,1982-01-19,Berrechid,Casablanca-Settat,+212683331913,zineb.709@gmail.com,Fonctionnaire,Marié(e),Bac+5,4059.12,AG008,2023-08-13,Actif
CLI003332,V468158,Sara,Tazi,F,1957-08-24,Marrakech,Marrakech-Safi,+212682409988,sara.517@gmail.com,Profession libérale,Divorcé(e),Bac+3,8053.84,AG018,2022-12-21,Actif
CLI003333,Q354016,Hicham,Bensouda,M,2005-10-07,Casablanca,Casablanca-Settat,+212669820547,hicham.531@gmail.com,Fonctionnaire,Célibataire,Doctorat,2000,AG003,2017-08-18,Actif
CLI003334,Y932013,Naima,Cherkaoui,F,1981-03-26,Berrechid,Casablanca-Settat,+212612379121,naima.853@gmail.com,Artisan,Divorcé(e),Bac+2,8714.51,AG014,2019-01-25,Actif
CLI003335,R946445,Rajaa,Cherkaoui,F,1955-04-27,Settat,Casablanca-Settat,+212678125483,rajaa.458@gmail.com,Commerçant,Veuf/Veuve,Bac+2,11710.93,AG002,2014-09-10,Actif
CLI003336,V233036,Khalid,El Amrani,M,1998-07-27,Rabat,Rabat-Salé-Kénitra,+212643834028,khalid.410@gmail.com,Auto-entrepreneur,Célibataire,Bac+3,5716.32,AG010,2017-08-28,Actif
CLI003337,T275895,Tariq,El Amrani,M,2002-10-25,Tétouan,Tanger-Tétouan-Al Hoceïma,+212630004537,tariq.306@gmail.com,Retraité,Divorcé(e),Bac+2,3361.58,AG001,2015-08-22,Actif
CLI003338,U754461,Omar,El Ghazi,M,1962-03-29,Khouribga,Béni Mellal-Khénifra,+212610055873,omar.124@gmail.com,Salarié secteur privé,Marié(e),Sans diplôme,8585.66,AG007,2022-02-22,Actif
CLI003339,C769643,Nadia,Bakkali,F,1990-06-02,Marrakech,Marrakech-Safi,+212662654484,nadia.426@gmail.com,Retraité,Veuf/Veuve,Bac+2,15605.01,AG016,2015-09-01,Actif
CLI003340,O458247,Mehdi,Zniber,M,1986-02-03,Meknès,Fès-Meknès,+212659213486,mehdi.139@gmail.com,Retraité,Célibataire,Bac+5,4292.79,AG008,2014-02-07,Actif
CLI003341,H287143,Mohammed,Tazi,M,1961-10-01,Casablanca,Casablanca-Settat,+212654362975,mohammed.163@gmail.com,Profession libérale,Célibataire,Sans diplôme,15023.8,AG016,2018-08-31,Actif
CLI003342,R496140,Rajaa,Benali,F,1973-11-29,Tétouan,Tanger-Tétouan-Al Hoceïma,+212649831072,rajaa.152@gmail.com,Profession libérale,Marié(e),Sans diplôme,11864.47,AG013,2010-11-05,Actif
CLI003343,B499276,Khalid,El Amrani,M,1989-04-08,Salé,Rabat-Salé-Kénitra,+212662808668,khalid.63@gmail.com,Artisan,Veuf/Veuve,Doctorat,12516.63,AG008,2015-08-28,Actif
CLI003344,D669779,Siham,Alaoui,F,1961-06-30,Agadir,Souss-Massa,+212615282137,siham.62@gmail.com,Artisan,Marié(e),Bac+5,7587.14,AG001,2015-09-26,Actif
CLI003345,Y509685,Latifa,Skalli,F,1964-05-24,Rabat,Rabat-Salé-Kénitra,+212672404615,latifa.654@gmail.com,Auto-entrepreneur,Veuf/Veuve,Doctorat,2000,AG011,2012-02-18,Actif
CLI003346,A336216,Sanaa,El Ghazi,F,1995-05-12,El Jadida,Casablanca-Settat,+212640188089,sanaa.409@gmail.com,Retraité,Veuf/Veuve,Doctorat,9775.04,AG011,2023-04-17,Actif
CLI003347,S979105,Latifa,Cherkaoui,F,1956-11-10,Marrakech,Marrakech-Safi,+212639184898,latifa.761@gmail.com,Auto-entrepreneur,Veuf/Veuve,Bac+5,8436.45,AG010,2023-01-29,Actif
CLI003348,R104675,Samira,Berrada,F,1974-06-27,Agadir,Souss-Massa,+212652388162,samira.860@gmail.com,Fonctionnaire,Marié(e),Bac+2,2000,AG007,2010-12-19,Actif
CLI003349,Y591374,Mohammed,El Ouazzani,M,1957-11-23,Settat,Casablanca-Settat,+212655305375,mohammed.269@gmail.com,Artisan,Divorcé(e),Baccalauréat,11951.29,AG020,2010-01-18,Actif
CLI003350,E458087,Aisha,Tazi,F,1973-11-30,Nador,Oriental,+212623971664,aisha.483@gmail.com,Auto-entrepreneur,Marié(e),Doctorat,8586.57,AG007,2021-11-12,Actif
CLI003351,M336060,Siham,Naciri,F,1963-01-19,Agadir,Souss-Massa,+212643312361,siham.887@gmail.com,Salarié secteur privé,Célibataire,Doctorat,8789.71,AG009,2020-08-24,Actif
CLI003352,D274342,Driss,Bakkali,M,1993-07-05,Berrechid,Casablanca-Settat,+212659302897,driss.515@gmail.com,Salarié secteur privé,Divorcé(e),Bac+2,5645.63,AG008,2011-10-10,Actif
CLI003353,W524326,Sanaa,Senhaji,F,1966-05-20,Khouribga,Béni Mellal-Khénifra,+212624187211,sanaa.1@gmail.com,Profession libérale,Célibataire,Doctorat,11514.07,AG015,2012-01-30,Blacklisté
CLI003354,K259636,Leila,Zniber,F,1966-07-19,El Jadida,Casablanca-Settat,+212674960600,leila.207@gmail.com,Auto-entrepreneur,Veuf/Veuve,Sans diplôme,10550.55,AG003,2011-11-30,Actif
CLI003355,J205748,Tariq,Berrada,M,2002-03-10,Nador,Oriental,+212673439255,tariq.908@gmail.com,Fonctionnaire,Divorcé(e),Bac+5,6123.14,AG010,2019-09-19,Actif
CLI003356,K280768,Sara,Benhaddou,F,1981-03-07,Settat,Casablanca-Settat,+212671655048,sara.455@gmail.com,Artisan,Veuf/Veuve,Doctorat,20303.66,AG016,2014-03-02,Inactif
CLI003357,H860368,Amine,Fassi,M,1962-12-07,El Jadida,Casablanca-Settat,+212699667099,amine.667@gmail.com,Fonctionnaire,Veuf/Veuve,Doctorat,5233.83,AG001,2018-09-14,Actif
CLI003358,Z777477,Soufiane,Tazi,M,1960-07-17,El Jadida,Casablanca-Settat,+212657130147,soufiane.660@gmail.com,Auto-entrepreneur,Célibataire,Bac+5,5181.6,AG020,2019-11-13,Inactif
CLI003359,K852596,Khalid,El Filali,M,1960-03-14,Meknès,Fès-Meknès,+212666178694,khalid.78@gmail.com,Retraité,Célibataire,Bac+2,3363.24,AG021,2016-11-19,Blacklisté
CLI003360,C512663,Leila,Idrissi,F,2000-04-25,Meknès,Fès-Meknès,+212687801254,leila.700@gmail.com,Auto-entrepreneur,Célibataire,Bac+3,8360.11,AG006,2016-07-13,Actif
CLI003361,G128009,Nabil,El Filali,M,1990-09-02,Nador,Oriental,+212681826156,nabil.60@gmail.com,Commerçant,Célibataire,Doctorat,4266.09,AG017,2011-03-15,Actif
CLI003362,K556254,Hamid,Senhaji,M,1991-07-21,Oujda,Oriental,+212618219055,hamid.710@gmail.com,Profession libérale,Veuf/Veuve,Bac+3,2000,AG020,2015-08-08,Actif
CLI003363,W545020,Karim,Benkirane,M,1968-01-03,Khouribga,Béni Mellal-Khénifra,+212662028219,karim.148@gmail.com,Salarié secteur privé,Veuf/Veuve,Doctorat,10538.56,AG010,2016-08-11,Actif
CLI003364,T771382,Hanane,Chraibi,F,1982-01-15,Khouribga,Béni Mellal-Khénifra,+212628798403,hanane.401@gmail.com,Profession libérale,Marié(e),Doctorat,6206.53,AG010,2012-12-04,Actif
CLI003365,R844024,Soufiane,El Filali,M,2007-05-14,Agadir,Souss-Massa,+212615437784,soufiane.570@gmail.com,Commerçant,Divorcé(e),Bac+2,12736.62,AG017,2017-07-12,Actif
CLI003366,H207036,Zineb,Fassi,F,1997-10-10,Settat,Casablanca-Settat,+212655314450,zineb.534@gmail.com,Salarié secteur privé,Marié(e),Doctorat,11638.39,AG018,2014-08-13,Inactif
CLI003367,O878342,Rajaa,Skalli,F,1978-11-10,Meknès,Fès-Meknès,+212645062376,rajaa.943@gmail.com,Artisan,Veuf/Veuve,Bac+2,7928.0,AG006,2010-02-27,Inactif
CLI003368,Z447154,Karim,Bakkali,M,1990-12-26,Béni Mellal,Béni Mellal-Khénifra,+212625411407,karim.423@gmail.com,Profession libérale,Marié(e),Sans diplôme,9875.93,AG016,2021-07-29,Actif
CLI003369,I773601,Meryem,Benkirane,F,1988-05-02,Meknès,Fès-Meknès,+212613914485,meryem.729@gmail.com,Retraité,Divorcé(e),Sans diplôme,5685.3,AG021,2013-03-22,Actif
CLI003370,P536194,Imane,Zniber,F,2002-03-28,Kénitra,Rabat-Salé-Kénitra,+212651930051,imane.548@gmail.com,Artisan,Divorcé(e),Sans diplôme,5566.45,AG008,2010-12-23,Actif
CLI003371,H306053,Omar,El Ouazzani,M,1995-12-03,Agadir,Souss-Massa,+212691422869,omar.294@gmail.com,Profession libérale,Marié(e),Doctorat,12745.77,AG005,2019-10-10,Inactif
CLI003372,D505695,Zineb,Benali,F,2003-07-18,Salé,Rabat-Salé-Kénitra,+212699034603,zineb.194@gmail.com,Commerçant,Marié(e),Bac+2,9426.2,AG004,2022-01-15,Actif
CLI003373,S787641,Hanane,Alaoui,F,1964-07-26,Nador,Oriental,+212614375902,hanane.670@gmail.com,Salarié secteur privé,Divorcé(e),Doctorat,12682.95,AG015,2015-11-17,Inactif
CLI003374,Q362564,Hassan,Berrada,M,1976-02-10,Berrechid,Casablanca-Settat,+212685169096,hassan.917@gmail.com,Retraité,Célibataire,Doctorat,11344.55,AG004,2017-01-11,Actif
